year,month,circle,type_of_connection,service_provider,value,unit,notes
2019,July,Karnataka,wireless,Bharti Airtel,28410654,value in absolute number,
2019,July,Kerala,wireless,Bharti Airtel,5367259,value in absolute number,
2019,July,Kolkata,wireless,Bharti Airtel,6494422,value in absolute number,
2019,July,Madhya Pradesh,wireless,Bharti Airtel,15092709,value in absolute number,
2019,July,Maharashtra,wireless,Bharti Airtel,15622797,value in absolute number,
2019,July,Mumbai,wireless,Bharti Airtel,9410475,value in absolute number,
2019,July,North East,wireless,Bharti Airtel,5258804,value in absolute number,
2019,July,Odisha,wireless,Bharti Airtel,12210338,value in absolute number,
2019,July,Punjab,wireless,Bharti Airtel,10266681,value in absolute number,
2019,July,Rajasthan,wireless,Bharti Airtel,21487144,value in absolute number,
2019,July,Tamil Nadu (including Chennai),wireless,Bharti Airtel,25376254,value in absolute number,
2019,July,Uttar Pradesh (East),wireless,Bharti Airtel,30630083,value in absolute number,
2019,July,Uttar Pradesh (West),wireless,Bharti Airtel,12999576,value in absolute number,
2019,July,West Bengal,wireless,Bharti Airtel,16468233,value in absolute number,
2019,July,All India,wireless,Bharti Airtel,328513369,value in absolute number,
2019,July,Andhra Pradesh,wireless,Reliance Communications,2060,value in absolute number,
2019,July,Assam,wireless,Reliance Communications,,value in absolute number,
2019,July,Bihar,wireless,Reliance Communications,229,value in absolute number,
2019,July,Delhi,wireless,Reliance Communications,2260,value in absolute number,
2019,July,Gujarat,wireless,Reliance Communications,584,value in absolute number,
2019,July,Haryana,wireless,Reliance Communications,182,value in absolute number,
2019,July,Himachal Pradesh,wireless,Reliance Communications,72,value in absolute number,
2019,July,Jammu and Kashmir,wireless,Reliance Communications,,value in absolute number,
2019,July,Karnataka,wireless,Reliance Communications,1609,value in absolute number,
2019,July,Kerala,wireless,Reliance Communications,498,value in absolute number,
2019,July,Kolkata,wireless,Reliance Communications,34,value in absolute number,
2019,July,Madhya Pradesh,wireless,Reliance Communications,850,value in absolute number,
2019,July,Maharashtra,wireless,Reliance Communications,856,value in absolute number,
2019,July,Mumbai,wireless,Reliance Communications,3945,value in absolute number,
2019,July,North East,wireless,Reliance Communications,,value in absolute number,
2019,July,Odisha,wireless,Reliance Communications,305,value in absolute number,
2019,July,Punjab,wireless,Reliance Communications,296,value in absolute number,
2019,July,Rajasthan,wireless,Reliance Communications,411,value in absolute number,
2019,July,Tamil Nadu (including Chennai),wireless,Reliance Communications,2834,value in absolute number,
2019,July,Uttar Pradesh (East),wireless,Reliance Communications,812,value in absolute number,
2019,July,Uttar Pradesh (West),wireless,Reliance Communications,62,value in absolute number,
2019,July,West Bengal,wireless,Reliance Communications,725,value in absolute number,
2019,July,All India,wireless,Reliance Communications,18624,value in absolute number,
2019,July,Andhra Pradesh,wireless,Vodafone Idea,21345464,value in absolute number,
2019,July,Assam,wireless,Vodafone Idea,5663147,value in absolute number,
2019,July,Bihar,wireless,Vodafone Idea,19238015,value in absolute number,
2019,July,Delhi,wireless,Vodafone Idea,19065315,value in absolute number,
2019,July,Gujarat,wireless,Vodafone Idea,30365913,value in absolute number,
2019,July,Haryana,wireless,Vodafone Idea,10342007,value in absolute number,
2019,July,Himachal Pradesh,wireless,Vodafone Idea,1248951,value in absolute number,
2019,July,Jammu and Kashmir,wireless,Vodafone Idea,1124763,value in absolute number,
2019,July,Karnataka,wireless,Vodafone Idea,14047662,value in absolute number,
2019,July,Kerala,wireless,Vodafone Idea,20155387,value in absolute number,
2019,July,Kolkata,wireless,Vodafone Idea,8705084,value in absolute number,
2019,July,Madhya Pradesh,wireless,Vodafone Idea,28007021,value in absolute number,
2019,July,Maharashtra,wireless,Vodafone Idea,44277040,value in absolute number,
2019,July,Mumbai,wireless,Vodafone Idea,14950899,value in absolute number,
2019,July,North East,wireless,Vodafone Idea,2285848,value in absolute number,
2019,July,Odisha,wireless,Vodafone Idea,4472686,value in absolute number,
2019,July,Punjab,wireless,Vodafone Idea,11027742,value in absolute number,
2019,July,Rajasthan,wireless,Vodafone Idea,16057949,value in absolute number,
2019,July,Tamil Nadu (including Chennai),wireless,Vodafone Idea,23353520,value in absolute number,
2019,July,Uttar Pradesh (East),wireless,Vodafone Idea,33236041,value in absolute number,
2019,July,Uttar Pradesh (West),wireless,Vodafone Idea,28366191,value in absolute number,
2019,July,West Bengal,wireless,Vodafone Idea,22683789,value in absolute number,
2019,July,All India,wireless,Vodafone Idea,380020434,value in absolute number,
2019,July,Andhra Pradesh,wireless,BSNL,10075956,value in absolute number,
2019,July,Assam,wireless,BSNL,2552782,value in absolute number,
2019,July,Bihar,wireless,BSNL,4837277,value in absolute number,
2019,July,Delhi,wireless,BSNL,,value in absolute number,
2019,July,Gujarat,wireless,BSNL,6049371,value in absolute number,
2019,July,Haryana,wireless,BSNL,4977904,value in absolute number,
2019,July,Himachal Pradesh,wireless,BSNL,2890712,value in absolute number,
2019,July,Jammu and Kashmir,wireless,BSNL,1206629,value in absolute number,
2019,July,Karnataka,wireless,BSNL,7257083,value in absolute number,
2019,July,Kerala,wireless,BSNL,10919476,value in absolute number,
2019,July,Kolkata,wireless,BSNL,1664788,value in absolute number,
2019,July,Madhya Pradesh,wireless,BSNL,6404824,value in absolute number,
2019,July,Maharashtra,wireless,BSNL,7152795,value in absolute number,
2019,July,Mumbai,wireless,BSNL,,value in absolute number,
2019,July,North East,wireless,BSNL,1468229,value in absolute number,
2019,July,Odisha,wireless,BSNL,5715289,value in absolute number,
2019,July,Punjab,wireless,BSNL,5483368,value in absolute number,
2019,July,Rajasthan,wireless,BSNL,6065131,value in absolute number,
2019,July,Tamil Nadu (including Chennai),wireless,BSNL,12202304,value in absolute number,
2019,July,Uttar Pradesh (East),wireless,BSNL,11671692,value in absolute number,
2019,July,Uttar Pradesh (West),wireless,BSNL,5887283,value in absolute number,
2019,July,West Bengal,wireless,BSNL,1966528,value in absolute number,
2019,July,All India,wireless,BSNL,116449421,value in absolute number,
2019,July,Andhra Pradesh,wireless,BSNL (VNOs),,value in absolute number,
2019,July,Assam,wireless,BSNL (VNOs),,value in absolute number,
2019,July,Bihar,wireless,BSNL (VNOs),,value in absolute number,
2019,July,Delhi,wireless,BSNL (VNOs),,value in absolute number,
2019,July,Gujarat,wireless,BSNL (VNOs),,value in absolute number,
2019,July,Haryana,wireless,BSNL (VNOs),,value in absolute number,
2019,July,Himachal Pradesh,wireless,BSNL (VNOs),,value in absolute number,
2019,July,Jammu and Kashmir,wireless,BSNL (VNOs),,value in absolute number,
2019,July,Karnataka,wireless,BSNL (VNOs),,value in absolute number,
2019,July,Kerala,wireless,BSNL (VNOs),,value in absolute number,
2019,July,Kolkata,wireless,BSNL (VNOs),,value in absolute number,
2019,July,Madhya Pradesh,wireless,BSNL (VNOs),,value in absolute number,
2019,July,Maharashtra,wireless,BSNL (VNOs),,value in absolute number,
2019,July,Mumbai,wireless,BSNL (VNOs),,value in absolute number,
2019,July,North East,wireless,BSNL (VNOs),,value in absolute number,
2019,July,Odisha,wireless,BSNL (VNOs),,value in absolute number,
2019,July,Punjab,wireless,BSNL (VNOs),,value in absolute number,
2019,July,Rajasthan,wireless,BSNL (VNOs),,value in absolute number,
2019,July,Tamil Nadu (including Chennai),wireless,BSNL (VNOs),107332,value in absolute number,
2019,July,Uttar Pradesh (East),wireless,BSNL (VNOs),,value in absolute number,
2019,July,Uttar Pradesh (West),wireless,BSNL (VNOs),,value in absolute number,
2019,July,West Bengal,wireless,BSNL (VNOs),,value in absolute number,
2019,July,All India,wireless,BSNL (VNOs),107332,value in absolute number,
2019,July,Andhra Pradesh,wireless,MTNL,,value in absolute number,
2019,July,Assam,wireless,MTNL,,value in absolute number,
2019,July,Bihar,wireless,MTNL,,value in absolute number,
2019,July,Delhi,wireless,MTNL,2202615,value in absolute number,
2019,July,Gujarat,wireless,MTNL,,value in absolute number,
2019,July,Haryana,wireless,MTNL,,value in absolute number,
2019,July,Himachal Pradesh,wireless,MTNL,,value in absolute number,
2019,July,Jammu and Kashmir,wireless,MTNL,,value in absolute number,
2019,July,Karnataka,wireless,MTNL,,value in absolute number,
2019,July,Kerala,wireless,MTNL,,value in absolute number,
2019,July,Kolkata,wireless,MTNL,,value in absolute number,
2019,July,Madhya Pradesh,wireless,MTNL,,value in absolute number,
2019,July,Maharashtra,wireless,MTNL,,value in absolute number,
2019,July,Mumbai,wireless,MTNL,1206091,value in absolute number,
2019,July,North East,wireless,MTNL,,value in absolute number,
2019,July,Odisha,wireless,MTNL,,value in absolute number,
2019,July,Punjab,wireless,MTNL,,value in absolute number,
2019,July,Rajasthan,wireless,MTNL,,value in absolute number,
2019,July,Tamil Nadu (including Chennai),wireless,MTNL,,value in absolute number,
2019,July,Uttar Pradesh (East),wireless,MTNL,,value in absolute number,
2019,July,Uttar Pradesh (West),wireless,MTNL,,value in absolute number,
2019,July,West Bengal,wireless,MTNL,,value in absolute number,
2019,July,All India,wireless,MTNL,3408706,value in absolute number,
2019,July,Andhra Pradesh,wireless,Reliance Jio,27074628,value in absolute number,
2019,July,Assam,wireless,Reliance Jio,7148423,value in absolute number,
2019,July,Bihar,wireless,Reliance Jio,24910635,value in absolute number,
2019,July,Delhi,wireless,Reliance Jio,16571642,value in absolute number,
2019,July,Gujarat,wireless,Reliance Jio,21350850,value in absolute number,
2019,July,Haryana,wireless,Reliance Jio,8375544,value in absolute number,
2019,July,Himachal Pradesh,wireless,Reliance Jio,3149088,value in absolute number,
2019,July,Jammu and Kashmir,wireless,Reliance Jio,3642510,value in absolute number,
2019,July,Karnataka,wireless,Reliance Jio,18594624,value in absolute number,
2019,July,Kerala,wireless,Reliance Jio,7994970,value in absolute number,
2019,July,Kolkata,wireless,Reliance Jio,9399016,value in absolute number,
2019,July,Madhya Pradesh,wireless,Reliance Jio,25629060,value in absolute number,
2019,July,Maharashtra,wireless,Reliance Jio,26280060,value in absolute number,
2019,July,Mumbai,wireless,Reliance Jio,12897652,value in absolute number,
2019,July,North East,wireless,Reliance Jio,3170522,value in absolute number,
2019,July,Odisha,wireless,Reliance Jio,10513335,value in absolute number,
2019,July,Punjab,wireless,Reliance Jio,12595197,value in absolute number,
2019,July,Rajasthan,wireless,Reliance Jio,22008449,value in absolute number,
2019,July,Tamil Nadu (including Chennai),wireless,Reliance Jio,21227258,value in absolute number,
2019,July,Uttar Pradesh (East),wireless,Reliance Jio,24159850,value in absolute number,
2019,July,Uttar Pradesh (West),wireless,Reliance Jio,17745706,value in absolute number,
2019,July,West Bengal,wireless,Reliance Jio,15355920,value in absolute number,
2019,July,All India,wireless,Reliance Jio,339794939,value in absolute number,
2019,June,Andhra Pradesh,wireless,Bharti Airtel,27865264,value in absolute number,
2019,June,Assam,wireless,Bharti Airtel,8256291,value in absolute number,
2019,June,Bihar,wireless,Bharti Airtel,36581493,value in absolute number,
2019,June,Delhi,wireless,Bharti Airtel,15480285,value in absolute number,
2019,June,Gujarat,wireless,Bharti Airtel,10821334,value in absolute number,
2019,June,Haryana,wireless,Bharti Airtel,3882928,value in absolute number,
2019,June,Himachal Pradesh,wireless,Bharti Airtel,3336699,value in absolute number,
2019,June,Jammu and Kashmir,wireless,Bharti Airtel,5575369,value in absolute number,
2019,June,Karnataka,wireless,Bharti Airtel,26717239,value in absolute number,
2019,June,Kerala,wireless,Bharti Airtel,5216404,value in absolute number,
2019,June,Kolkata,wireless,Bharti Airtel,6009035,value in absolute number,
2019,June,Madhya Pradesh,wireless,Bharti Airtel,14250639,value in absolute number,
2019,June,Maharashtra,wireless,Bharti Airtel,14821509,value in absolute number,
2019,June,Mumbai,wireless,Bharti Airtel,9098608,value in absolute number,
2019,June,North East,wireless,Bharti Airtel,5211537,value in absolute number,
2019,June,Odisha,wireless,Bharti Airtel,12050968,value in absolute number,
2019,June,Punjab,wireless,Bharti Airtel,9926077,value in absolute number,
2019,June,Rajasthan,wireless,Bharti Airtel,21388759,value in absolute number,
2019,June,Tamil Nadu (including Chennai),wireless,Bharti Airtel,24787901,value in absolute number,
2019,June,Uttar Pradesh (East),wireless,Bharti Airtel,30075971,value in absolute number,
2019,June,Uttar Pradesh (West),wireless,Bharti Airtel,12422236,value in absolute number,
2019,June,West Bengal,wireless,Bharti Airtel,16576929,value in absolute number,
2019,June,All India,wireless,Bharti Airtel,320353475,value in absolute number,
2019,June,Andhra Pradesh,wireless,Reliance Communications,2055,value in absolute number,
2019,June,Assam,wireless,Reliance Communications,,value in absolute number,
2019,June,Bihar,wireless,Reliance Communications,221,value in absolute number,
2019,June,Delhi,wireless,Reliance Communications,2473,value in absolute number,
2019,June,Gujarat,wireless,Reliance Communications,581,value in absolute number,
