year,month,circle,type_of_connection,service_provider,value,unit,notes
2021,November,West Bengal,wireless,BSNL (VNOs),,value in absolute number,
2021,November,All India,wireless,BSNL (VNOs),59984,value in absolute number,
2021,November,Andhra Pradesh,wireless,MTNL,,value in absolute number,
2021,November,Assam,wireless,MTNL,,value in absolute number,
2021,November,Bihar,wireless,MTNL,,value in absolute number,
2021,November,Delhi,wireless,MTNL,2154158,value in absolute number,
2021,November,Gujarat,wireless,MTNL,,value in absolute number,
2021,November,Haryana,wireless,MTNL,,value in absolute number,
2021,November,Himachal Pradesh,wireless,MTNL,,value in absolute number,
2021,November,Jammu and Kashmir,wireless,MTNL,,value in absolute number,
2021,November,Karnataka,wireless,MTNL,,value in absolute number,
2021,November,Kerala,wireless,MTNL,,value in absolute number,
2021,November,Kolkata,wireless,MTNL,,value in absolute number,
2021,November,Madhya Pradesh,wireless,MTNL,,value in absolute number,
2021,November,Maharashtra,wireless,MTNL,,value in absolute number,
2021,November,Mumbai,wireless,MTNL,1106687,value in absolute number,
2021,November,North East,wireless,MTNL,,value in absolute number,
2021,November,Odisha,wireless,MTNL,,value in absolute number,
2021,November,Punjab,wireless,MTNL,,value in absolute number,
2021,November,Rajasthan,wireless,MTNL,,value in absolute number,
2021,November,Tamil Nadu,wireless,MTNL,,value in absolute number,
2021,November,Uttar Pradesh (East),wireless,MTNL,,value in absolute number,
2021,November,Uttar Pradesh (West),wireless,MTNL,,value in absolute number,
2021,November,West Bengal,wireless,MTNL,,value in absolute number,
2021,November,All India,wireless,MTNL,3260845,value in absolute number,
2021,November,Andhra Pradesh,wireless,Reliance Jio,31335317,value in absolute number,
2021,November,Assam,wireless,Reliance Jio,8636783,value in absolute number,
2021,November,Bihar,wireless,Reliance Jio,34626924,value in absolute number,
2021,November,Delhi,wireless,Reliance Jio,18629786,value in absolute number,
2021,November,Gujarat,wireless,Reliance Jio,27355288,value in absolute number,
2021,November,Haryana,wireless,Reliance Jio,9299197,value in absolute number,
2021,November,Himachal Pradesh,wireless,Reliance Jio,3831736,value in absolute number,
2021,November,Jammu and Kashmir,wireless,Reliance Jio,4434671,value in absolute number,
2021,November,Karnataka,wireless,Reliance Jio,20893192,value in absolute number,
2021,November,Kerala,wireless,Reliance Jio,9602106,value in absolute number,
2021,November,Kolkata,wireless,Reliance Jio,10311973,value in absolute number,
2021,November,Madhya Pradesh,wireless,Reliance Jio,37474968,value in absolute number,
2021,November,Maharashtra,wireless,Reliance Jio,38599140,value in absolute number,
2021,November,Mumbai,wireless,Reliance Jio,13066659,value in absolute number,
2021,November,North East,wireless,Reliance Jio,3984784,value in absolute number,
2021,November,Odisha,wireless,Reliance Jio,14162621,value in absolute number,
2021,November,Punjab,wireless,Reliance Jio,12372060,value in absolute number,
2021,November,Rajasthan,wireless,Reliance Jio,25692343,value in absolute number,
2021,November,Tamil Nadu,wireless,Reliance Jio,25498244,value in absolute number,
2021,November,Uttar Pradesh (East),wireless,Reliance Jio,33590714,value in absolute number,
2021,November,Uttar Pradesh (West),wireless,Reliance Jio,22079143,value in absolute number,
2021,November,West Bengal,wireless,Reliance Jio,23140476,value in absolute number,
2021,November,All India,wireless,Reliance Jio,428618125,value in absolute number,
2021,October,Andhra Pradesh,wireless,Bharti Airtel,31114350,value in absolute number,
2021,October,Assam,wireless,Bharti Airtel,9748438,value in absolute number,
2021,October,Bihar,wireless,Bharti Airtel,36102624,value in absolute number,
2021,October,Delhi,wireless,Bharti Airtel,15814431,value in absolute number,
2021,October,Gujarat,wireless,Bharti Airtel,11743743,value in absolute number,
2021,October,Haryana,wireless,Bharti Airtel,5682781,value in absolute number,
2021,October,Himachal Pradesh,wireless,Bharti Airtel,3323832,value in absolute number,
2021,October,Jammu and Kashmir,wireless,Bharti Airtel,5506324,value in absolute number,
2021,October,Karnataka,wireless,Bharti Airtel,30293784,value in absolute number,
2021,October,Kerala,wireless,Bharti Airtel,7461603,value in absolute number,
2021,October,Kolkata,wireless,Bharti Airtel,5495417,value in absolute number,
2021,October,Madhya Pradesh,wireless,Bharti Airtel,15447846,value in absolute number,
2021,October,Maharashtra,wireless,Bharti Airtel,20181990,value in absolute number,
2021,October,Mumbai,wireless,Bharti Airtel,9416692,value in absolute number,
2021,October,North East,wireless,Bharti Airtel,5465771,value in absolute number,
2021,October,Odisha,wireless,Bharti Airtel,10871307,value in absolute number,
2021,October,Punjab,wireless,Bharti Airtel,11477678,value in absolute number,
2021,October,Rajasthan,wireless,Bharti Airtel,21513959,value in absolute number,
2021,October,Tamil Nadu,wireless,Bharti Airtel,27665088,value in absolute number,
2021,October,Uttar Pradesh (East),wireless,Bharti Airtel,36457063,value in absolute number,
2021,October,Uttar Pradesh (West),wireless,Bharti Airtel,17939539,value in absolute number,
2021,October,West Bengal,wireless,Bharti Airtel,15252023,value in absolute number,
2021,October,All India,wireless,Bharti Airtel,353976283,value in absolute number,
2021,October,Andhra Pradesh,wireless,Reliance Communications,,value in absolute number,
2021,October,Assam,wireless,Reliance Communications,,value in absolute number,
2021,October,Bihar,wireless,Reliance Communications,,value in absolute number,
2021,October,Delhi,wireless,Reliance Communications,320,value in absolute number,
2021,October,Gujarat,wireless,Reliance Communications,166,value in absolute number,
2021,October,Haryana,wireless,Reliance Communications,47,value in absolute number,
2021,October,Himachal Pradesh,wireless,Reliance Communications,93,value in absolute number,
2021,October,Jammu and Kashmir,wireless,Reliance Communications,0,value in absolute number,
2021,October,Karnataka,wireless,Reliance Communications,957,value in absolute number,
2021,October,Kerala,wireless,Reliance Communications,236,value in absolute number,
2021,October,Kolkata,wireless,Reliance Communications,18,value in absolute number,
2021,October,Madhya Pradesh,wireless,Reliance Communications,0,value in absolute number,
2021,October,Maharashtra,wireless,Reliance Communications,0,value in absolute number,
2021,October,Mumbai,wireless,Reliance Communications,2097,value in absolute number,
2021,October,North East,wireless,Reliance Communications,0,value in absolute number,
2021,October,Odisha,wireless,Reliance Communications,111,value in absolute number,
2021,October,Punjab,wireless,Reliance Communications,183,value in absolute number,
2021,October,Rajasthan,wireless,Reliance Communications,207,value in absolute number,
2021,October,Tamil Nadu,wireless,Reliance Communications,389,value in absolute number,
2021,October,Uttar Pradesh (East),wireless,Reliance Communications,0,value in absolute number,
2021,October,Uttar Pradesh (West),wireless,Reliance Communications,108,value in absolute number,
2021,October,West Bengal,wireless,Reliance Communications,472,value in absolute number,
2021,October,All India,wireless,Reliance Communications,5404,value in absolute number,
2021,October,Andhra Pradesh,wireless,Vodafone Idea,14589459,value in absolute number,
2021,October,Assam,wireless,Vodafone Idea,2844345,value in absolute number,
2021,October,Bihar,wireless,Vodafone Idea,10877621,value in absolute number,
2021,October,Delhi,wireless,Vodafone Idea,15774846,value in absolute number,
2021,October,Gujarat,wireless,Vodafone Idea,24206672,value in absolute number,
2021,October,Haryana,wireless,Vodafone Idea,7962609,value in absolute number,
2021,October,Himachal Pradesh,wireless,Vodafone Idea,597924,value in absolute number,
2021,October,Jammu and Kashmir,wireless,Vodafone Idea,446906,value in absolute number,
2021,October,Karnataka,wireless,Vodafone Idea,8456083,value in absolute number,
2021,October,Kerala,wireless,Vodafone Idea,16576730,value in absolute number,
2021,October,Kolkata,wireless,Vodafone Idea,6402240,value in absolute number,
2021,October,Madhya Pradesh,wireless,Vodafone Idea,20723844,value in absolute number,
2021,October,Maharashtra,wireless,Vodafone Idea,29030093,value in absolute number,
2021,October,Mumbai,wireless,Vodafone Idea,11620995,value in absolute number,
2021,October,North East,wireless,Vodafone Idea,1247622,value in absolute number,
2021,October,Odisha,wireless,Vodafone Idea,2033600,value in absolute number,
2021,October,Punjab,wireless,Vodafone Idea,9004580,value in absolute number,
2021,October,Rajasthan,wireless,Vodafone Idea,11557027,value in absolute number,
2021,October,Tamil Nadu,wireless,Vodafone Idea,18267793,value in absolute number,
2021,October,Uttar Pradesh (East),wireless,Vodafone Idea,21051817,value in absolute number,
2021,October,Uttar Pradesh (West),wireless,Vodafone Idea,19271089,value in absolute number,
2021,October,West Bengal,wireless,Vodafone Idea,16482187,value in absolute number,
2021,October,All India,wireless,Vodafone Idea,269026082,value in absolute number,
2021,October,Andhra Pradesh,wireless,BSNL,9108418,value in absolute number,
2021,October,Assam,wireless,BSNL,3111491,value in absolute number,
2021,October,Bihar,wireless,BSNL,5495516,value in absolute number,
2021,October,Delhi,wireless,BSNL,,value in absolute number,
2021,October,Gujarat,wireless,BSNL,5590010,value in absolute number,
2021,October,Haryana,wireless,BSNL,4986044,value in absolute number,
2021,October,Himachal Pradesh,wireless,BSNL,2705274,value in absolute number,
2021,October,Jammu and Kashmir,wireless,BSNL,1312811,value in absolute number,
2021,October,Karnataka,wireless,BSNL,7031492,value in absolute number,
2021,October,Kerala,wireless,BSNL,10720778,value in absolute number,
2021,October,Kolkata,wireless,BSNL,2334289,value in absolute number,
2021,October,Madhya Pradesh,wireless,BSNL,6005064,value in absolute number,
2021,October,Maharashtra,wireless,BSNL,6624339,value in absolute number,
2021,October,Mumbai,wireless,BSNL,,value in absolute number,
2021,October,North East,wireless,BSNL,1352550,value in absolute number,
2021,October,Odisha,wireless,BSNL,6277613,value in absolute number,
2021,October,Punjab,wireless,BSNL,5357459,value in absolute number,
2021,October,Rajasthan,wireless,BSNL,6103323,value in absolute number,
2021,October,Tamil Nadu,wireless,BSNL,9875338,value in absolute number,
2021,October,Uttar Pradesh (East),wireless,BSNL,11123371,value in absolute number,
2021,October,Uttar Pradesh (West),wireless,BSNL,5668625,value in absolute number,
2021,October,West Bengal,wireless,BSNL,2587936,value in absolute number,
2021,October,All India,wireless,BSNL,113371741,value in absolute number,
2021,October,Andhra Pradesh,wireless,BSNL (VNOs),,value in absolute number,
2021,October,Assam,wireless,BSNL (VNOs),,value in absolute number,
2021,October,Bihar,wireless,BSNL (VNOs),,value in absolute number,
2021,October,Delhi,wireless,BSNL (VNOs),,value in absolute number,
2021,October,Gujarat,wireless,BSNL (VNOs),,value in absolute number,
2021,October,Haryana,wireless,BSNL (VNOs),,value in absolute number,
2021,October,Himachal Pradesh,wireless,BSNL (VNOs),,value in absolute number,
2021,October,Jammu and Kashmir,wireless,BSNL (VNOs),,value in absolute number,
2021,October,Karnataka,wireless,BSNL (VNOs),,value in absolute number,
2021,October,Kerala,wireless,BSNL (VNOs),,value in absolute number,
2021,October,Kolkata,wireless,BSNL (VNOs),,value in absolute number,
2021,October,Madhya Pradesh,wireless,BSNL (VNOs),,value in absolute number,
2021,October,Maharashtra,wireless,BSNL (VNOs),,value in absolute number,
2021,October,Mumbai,wireless,BSNL (VNOs),,value in absolute number,
2021,October,North East,wireless,BSNL (VNOs),,value in absolute number,
2021,October,Odisha,wireless,BSNL (VNOs),,value in absolute number,
2021,October,Punjab,wireless,BSNL (VNOs),,value in absolute number,
2021,October,Rajasthan,wireless,BSNL (VNOs),,value in absolute number,
2021,October,Tamil Nadu,wireless,BSNL (VNOs),56318,value in absolute number,
2021,October,Uttar Pradesh (East),wireless,BSNL (VNOs),,value in absolute number,
2021,October,Uttar Pradesh (West),wireless,BSNL (VNOs),,value in absolute number,
2021,October,West Bengal,wireless,BSNL (VNOs),,value in absolute number,
2021,October,All India,wireless,BSNL (VNOs),56318,value in absolute number,
2021,October,Andhra Pradesh,wireless,MTNL,,value in absolute number,
2021,October,Assam,wireless,MTNL,,value in absolute number,
2021,October,Bihar,wireless,MTNL,,value in absolute number,
2021,October,Delhi,wireless,MTNL,2154926,value in absolute number,
2021,October,Gujarat,wireless,MTNL,,value in absolute number,
2021,October,Haryana,wireless,MTNL,,value in absolute number,
2021,October,Himachal Pradesh,wireless,MTNL,,value in absolute number,
2021,October,Jammu and Kashmir,wireless,MTNL,,value in absolute number,
2021,October,Karnataka,wireless,MTNL,,value in absolute number,
2021,October,Kerala,wireless,MTNL,,value in absolute number,
2021,October,Kolkata,wireless,MTNL,,value in absolute number,
2021,October,Madhya Pradesh,wireless,MTNL,,value in absolute number,
2021,October,Maharashtra,wireless,MTNL,,value in absolute number,
2021,October,Mumbai,wireless,MTNL,1110237,value in absolute number,
2021,October,North East,wireless,MTNL,,value in absolute number,
